,timestep,AEP,AP,ATSI,DAY,DEOK,DOM,DUQ,EKPC,MIDATL,NI
205,2020-01-09 18:00:00.000000,15429.0,6552.5,8563.8,2195.6,3094.6,12047.3,1638.7,1482.4,33651.4,12163.8
206,2020-01-09 19:00:00.000000,15048.8,6423.2,8461.2,2147.9,3022.8,11874.3,1600.2,1391.9,33778.4,12063.5
207,2020-01-09 20:00:00.000000,14928.7,6391.8,8336.7,2096.7,2971.5,12161.2,1580.2,1389.7,34629.7,11814.5
208,2020-01-09 21:00:00.000000,15151.6,6553.3,8350.6,2100.0,2969.0,12872.1,1597.2,1459.9,36262.2,11680.4
209,2020-01-09 22:00:00.000000,15799.3,6954.7,8548.9,2163.9,3078.8,13882.7,1669.0,1554.3,38643.6,11904.2
210,2020-01-09 23:00:00.000000,16174.7,7107.8,8644.7,2198.3,3162.1,14205.6,1672.1,1656.2,38855.1,12201.1
211,2020-01-10 00:00:00.000000,16144.7,7117.3,8555.7,2168.8,3146.5,14103.8,1659.4,1655.5,38449.8,11948.1
212,2020-01-10 01:00:00.000000,15928.3,7087.0,8414.3,2125.9,3100.9,13881.9,1632.8,1643.3,37600.2,11665.0
213,2020-01-10 02:00:00.000000,15532.5,6851.4,7996.0,2052.6,2982.5,13467.8,1559.2,1581.8,36142.7,11352.1
214,2020-01-10 03:00:00.000000,14810.6,6528.3,7649.6,1936.3,2800.8,12760.0,1458.0,1501.4,33926.4,10854.6
215,2020-01-10 04:00:00.000000,14148.5,6209.8,7280.2,1827.0,2652.7,12183.4,1371.5,1390.1,31986.8,10211.4
216,2020-01-10 05:00:00.000000,13739.8,6052.8,7004.6,1753.0,2527.7,11807.5,1319.5,1336.1,30611.6,9574.8
217,2020-01-10 06:00:00.000000,13398.1,5953.2,6771.0,1693.6,2458.0,11682.5,1280.5,1289.2,29873.5,9146.6
218,2020-01-10 07:00:00.000000,13168.7,5844.4,6706.0,1648.3,2403.6,11715.3,1254.3,1266.7,29477.0,8839.0
219,2020-01-10 08:00:00.000000,12995.9,5780.7,6679.7,1631.3,2386.0,11812.7,1229.6,1236.0,29498.0,8673.2
220,2020-01-10 09:00:00.000000,13215.6,5855.1,6749.4,1667.5,2412.0,12053.4,1256.2,1282.9,30167.7,8631.9
221,2020-01-10 10:00:00.000000,13850.1,6132.9,7081.9,1773.0,2554.2,12660.7,1327.2,1352.3,31999.9,8842.3
222,2020-01-10 11:00:00.000000,14951.9,6547.2,7586.8,1950.8,2792.8,13570.2,1424.7,1495.1,34934.0,9429.9
223,2020-01-10 12:00:00.000000,15683.1,6669.1,8066.8,2070.1,2971.2,13858.3,1520.9,1524.4,36474.1,10396.4
224,2020-01-10 13:00:00.000000,15575.2,6566.2,8156.4,2076.7,2975.2,13418.4,1537.6,1483.9,35927.8,10998.5
225,2020-01-10 14:00:00.000000,15390.0,6471.7,8174.0,2076.1,3008.2,12888.8,1560.9,1437.6,35121.2,11073.9
226,2020-01-10 15:00:00.000000,15294.3,6327.4,8303.4,2103.1,3028.7,12367.8,1578.8,1371.5,34367.1,11195.1
227,2020-01-10 16:00:00.000000,15093.1,6157.1,8229.7,2073.6,2998.7,11840.6,1564.4,1324.0,33375.2,11291.0
228,2020-01-10 17:00:00.000000,14867.9,5990.1,8220.3,2057.6,2969.9,11491.6,1550.4,1294.9,32364.1,11330.7
229,2020-01-10 18:00:00.000000,14664.7,5885.6,8135.1,2048.8,2966.5,11174.5,1537.7,1262.2,31626.2,11326.3
230,2020-01-10 19:00:00.000000,14463.7,5806.8,8002.2,2002.5,2916.5,11013.1,1530.3,1234.0,31228.4,11357.2
231,2020-01-10 20:00:00.000000,14161.1,5762.2,7855.0,1962.1,2899.6,10978.5,1503.2,1240.4,31324.9,11287.5
232,2020-01-10 21:00:00.000000,14225.5,5854.1,7927.4,1966.3,2890.9,11198.3,1508.5,1255.2,32262.0,11329.7
233,2020-01-10 22:00:00.000000,14514.6,6063.7,8065.4,2000.0,2965.5,11722.0,1551.6,1342.5,33840.1,11671.2
234,2020-01-10 23:00:00.000000,14499.0,6070.7,8005.6,1990.7,2952.5,11693.2,1517.0,1334.2,33527.7,11843.0
235,2020-01-11 00:00:00.000000,14458.5,5957.1,7845.2,1936.3,2883.4,11445.8,1471.7,1380.8,32729.8,11699.4
236,2020-01-11 01:00:00.000000,14148.7,5833.9,7650.3,1886.3,2832.2,11212.9,1436.8,1357.0,31771.3,11520.3
237,2020-01-11 02:00:00.000000,13709.2,5678.9,7372.5,1821.4,2739.1,10803.5,1385.5,1320.8,30521.3,11325.6
238,2020-01-11 03:00:00.000000,13026.9,5399.3,6962.7,1723.6,2616.5,10263.4,1318.3,1259.7,28855.7,11049.9
239,2020-01-11 04:00:00.000000,12370.0,5097.7,6534.8,1617.7,2458.3,9771.6,1246.5,1187.3,27078.7,10543.2
240,2020-01-11 05:00:00.000000,11886.5,4894.9,6235.0,1523.3,2334.6,9275.2,1194.4,1125.1,25614.2,10067.1
241,2020-01-11 06:00:00.000000,11481.6,4814.6,6089.7,1460.8,2253.3,8951.4,1148.6,1067.9,24641.5,9673.5
242,2020-01-11 07:00:00.000000,11257.3,4721.1,5998.3,1428.4,2201.3,8821.3,1122.1,1057.3,24030.1,9444.8
243,2020-01-11 08:00:00.000000,11296.9,4692.8,5901.2,1409.6,2179.9,8740.5,1110.6,1018.1,23704.0,9235.2
244,2020-01-11 09:00:00.000000,11307.7,4710.9,5862.1,1412.1,2228.7,8818.3,1112.2,1045.2,23767.2,9179.3
245,2020-01-11 10:00:00.000000,11502.7,4758.1,6020.0,1449.2,2273.7,9088.5,1133.8,1065.7,24309.6,9251.7
246,2020-01-11 11:00:00.000000,11862.8,4915.4,6253.3,1510.6,2352.5,9359.0,1175.3,1036.3,25373.9,9532.3
247,2020-01-11 12:00:00.000000,12215.3,5112.4,6505.9,1574.2,2478.7,9699.4,1218.6,1116.4,26393.3,9991.8
248,2020-01-11 13:00:00.000000,12464.8,5266.1,6628.4,1633.6,2561.4,9992.7,1251.7,1172.3,27201.0,10407.1
249,2020-01-11 14:00:00.000000,12812.8,5383.4,6797.1,1687.6,2642.4,10171.2,1284.2,1184.4,27506.4,10735.0
250,2020-01-11 15:00:00.000000,13061.5,5424.8,6882.7,1722.8,2715.5,10117.5,1300.6,1137.5,27634.8,10975.9
251,2020-01-11 16:00:00.000000,13024.1,5376.3,6928.9,1727.7,2740.1,10043.2,1311.8,1207.7,27341.6,11172.7
252,2020-01-11 17:00:00.000000,12913.6,5292.0,6942.9,1712.6,2728.5,9914.3,1304.8,1243.5,27030.4,11271.4
253,2020-01-11 18:00:00.000000,12774.1,5241.6,6913.7,1684.8,2674.7,9832.1,1301.5,1117.7,26910.4,11230.4
254,2020-01-11 19:00:00.000000,12701.5,5115.9,6844.8,1665.3,2654.4,9713.5,1295.8,1120.3,26756.1,11051.8
255,2020-01-11 20:00:00.000000,12680.7,5026.2,6737.7,1659.7,2641.0,9750.2,1290.9,1122.1,26719.2,10987.9
256,2020-01-11 21:00:00.000000,12758.4,5076.5,6835.0,1680.0,2698.7,9989.0,1311.5,1236.2,27512.6,10999.7
257,2020-01-11 22:00:00.000000,13222.4,5299.7,7099.2,1741.2,2805.4,10577.1,1375.5,1302.2,29063.2,11377.7
258,2020-01-11 23:00:00.000000,13492.0,5278.0,7128.6,1740.1,2799.5,10642.6,1372.6,1285.4,28957.3,11618.6
259,2020-01-12 00:00:00.000000,13311.4,5148.1,7008.0,1703.1,2723.3,10460.1,1346.9,1308.2,28335.9,11521.2
260,2020-01-12 01:00:00.000000,12972.4,5014.6,6893.0,1666.3,2670.5,10228.6,1323.9,1295.7,27590.7,11445.1
261,2020-01-12 02:00:00.000000,12550.8,4872.4,6669.6,1617.9,2584.0,9926.6,1287.7,1250.2,26610.8,11261.7
262,2020-01-12 03:00:00.000000,12075.0,4768.3,6387.0,1528.0,2450.9,9446.4,1231.4,1228.5,25385.1,10954.6
263,2020-01-12 04:00:00.000000,11517.9,4463.9,6103.0,1464.7,2365.9,9023.2,1171.1,1194.8,24019.0,10542.7
264,2020-01-12 05:00:00.000000,11110.0,4232.4,5843.7,1432.9,2293.4,8559.1,1119.3,1161.3,22750.8,10023.7
265,2020-01-12 06:00:00.000000,10838.0,4090.4,5698.3,1418.5,2260.2,8289.8,1084.7,1171.2,21825.6,9766.7
266,2020-01-12 07:00:00.000000,10705.5,4030.7,5659.2,1426.2,2256.7,8022.8,1056.0,1112.2,21225.9,9530.8
267,2020-01-12 08:00:00.000000,10688.0,4034.8,5667.6,1435.0,2262.5,7872.3,1041.2,1136.6,20906.0,9414.2
268,2020-01-12 09:00:00.000000,10823.7,4024.5,5696.9,1447.1,2287.0,7751.8,1043.4,1219.1,20869.4,9359.3
269,2020-01-12 10:00:00.000000,11021.1,4089.7,5906.1,1484.0,2351.0,7938.1,1065.3,1268.7,21245.7,9369.7
270,2020-01-12 11:00:00.000000,11371.3,4254.3,6079.4,1542.3,2436.3,8164.7,1097.5,1320.1,22010.4,9545.6
271,2020-01-12 12:00:00.000000,12035.8,4496.9,6346.6,1625.9,2550.2,8532.2,1139.1,1392.7,22823.5,9745.4
272,2020-01-12 13:00:00.000000,12544.0,4789.2,6654.6,1702.7,2660.2,8999.7,1186.6,1487.0,23830.0,9900.3
273,2020-01-12 14:00:00.000000,12877.8,4966.3,6844.2,1765.4,2749.0,9385.3,1240.5,1574.6,24429.0,10050.2
274,2020-01-12 15:00:00.000000,13065.6,5013.2,7046.3,1809.0,2813.1,9598.6,1284.2,1564.0,24774.7,10290.4
275,2020-01-12 16:00:00.000000,13149.6,4979.2,7136.5,1825.6,2841.8,9689.9,1313.6,1488.4,24685.3,10428.2
276,2020-01-12 17:00:00.000000,13182.1,4977.5,7205.4,1830.6,2861.9,9727.7,1324.4,1477.7,24621.5,10459.9
277,2020-01-12 18:00:00.000000,13072.9,4992.0,7185.8,1811.9,2861.8,9716.4,1331.0,1456.4,24606.5,10457.5
278,2020-01-12 19:00:00.000000,12953.9,4977.8,7182.0,1807.3,2875.2,9612.5,1336.8,1433.5,24780.9,10452.6
279,2020-01-12 20:00:00.000000,13008.9,5025.5,7232.3,1817.8,2871.8,9721.1,1347.7,1375.4,25447.5,10466.8
280,2020-01-12 21:00:00.000000,13286.6,5144.5,7380.5,1855.1,2917.6,9910.5,1380.9,1423.5,26643.3,10535.6
281,2020-01-12 22:00:00.000000,14016.0,5466.5,7759.0,1947.3,3050.4,10591.1,1450.0,1534.5,28979.7,10994.7
282,2020-01-12 23:00:00.000000,14457.5,5583.3,7865.7,1979.5,3102.3,10908.6,1457.3,1632.2,29499.5,11367.4
283,2020-01-13 00:00:00.000000,14449.2,5598.6,7755.2,1956.0,3063.3,10763.6,1440.0,1669.9,29239.1,11325.0
284,2020-01-13 01:00:00.000000,14349.9,5558.9,7630.8,1924.2,3026.2,10500.4,1425.6,1679.7,28578.7,11167.3
285,2020-01-13 02:00:00.000000,13955.5,5422.7,7447.5,1864.0,2923.5,10012.5,1381.2,1651.9,27421.0,10960.1
286,2020-01-13 03:00:00.000000,13527.7,5261.2,7122.9,1790.1,2766.0,9470.8,1312.8,1585.7,26052.5,10613.9
287,2020-01-13 04:00:00.000000,13082.8,5064.0,6833.0,1736.7,2627.7,8909.8,1248.4,1528.6,24636.6,10166.1
288,2020-01-13 05:00:00.000000,13004.6,4967.1,6584.7,1692.6,2519.0,8531.1,1202.6,1485.8,23701.9,9703.8
289,2020-01-13 06:00:00.000000,12889.6,4961.8,6482.1,1659.6,2474.2,8327.8,1186.2,1489.9,23261.9,9470.6
290,2020-01-13 07:00:00.000000,12876.4,5047.6,6360.4,1645.9,2439.8,8239.8,1190.6,1502.5,23189.7,9241.4
291,2020-01-13 08:00:00.000000,12953.8,5096.3,6318.1,1645.5,2440.9,8444.2,1204.3,1533.0,23498.1,9211.4
292,2020-01-13 09:00:00.000000,13283.9,5254.3,6512.3,1690.5,2515.0,8773.5,1226.1,1572.4,24503.1,9252.2
293,2020-01-13 10:00:00.000000,14049.6,5602.5,6912.9,1819.2,2693.0,9593.0,1295.6,1682.6,26787.2,9592.0
294,2020-01-13 11:00:00.000000,15265.3,6085.9,7543.5,2020.7,2961.8,10732.6,1412.6,1830.5,30294.8,10291.6
295,2020-01-13 12:00:00.000000,16140.7,6383.3,8051.6,2153.9,3167.1,11288.6,1512.2,1834.6,32319.3,11392.4
296,2020-01-13 13:00:00.000000,16203.2,6371.0,8116.3,2172.3,3171.6,11240.8,1536.3,1775.4,32387.4,12018.2
297,2020-01-13 14:00:00.000000,16078.3,6321.2,8128.3,2180.6,3150.7,11159.0,1548.0,1730.3,32363.0,12138.6
298,2020-01-13 15:00:00.000000,15967.3,6189.3,8171.5,2187.9,3150.5,10950.2,1546.7,1602.8,32209.1,12169.5
299,2020-01-13 16:00:00.000000,15662.6,6056.2,8124.6,2172.2,3077.4,10874.7,1520.6,1612.0,31919.5,12227.6
300,2020-01-13 17:00:00.000000,15387.1,5939.2,8092.4,2157.6,3024.4,10825.1,1513.3,1568.4,31562.7,12165.1
301,2020-01-13 18:00:00.000000,15062.2,5889.2,8017.2,2117.2,2957.2,10725.4,1482.1,1468.4,31343.5,12087.9
302,2020-01-13 19:00:00.000000,14835.5,5795.7,7946.3,2067.7,2886.1,10763.1,1480.6,1391.7,31089.2,12079.8
303,2020-01-13 20:00:00.000000,14505.0,5744.2,7897.9,2024.3,2836.0,10780.1,1460.0,1355.1,31188.1,11974.2
304,2020-01-13 21:00:00.000000,14579.4,5806.6,7924.9,2030.7,2873.0,11021.8,1451.9,1405.5,32244.7,11925.2
305,2020-01-13 22:00:00.000000,15335.6,6138.7,8217.9,2116.7,3003.1,11744.7,1515.7,1533.0,34114.2,12191.4
306,2020-01-13 23:00:00.000000,15953.1,6329.7,8344.5,2205.7,3169.1,11857.8,1547.1,1661.7,34282.8,12506.6
307,2020-01-14 00:00:00.000000,15932.3,6366.2,8291.9,2194.1,3180.6,11806.0,1538.1,1716.2,33866.2,12262.7
308,2020-01-14 01:00:00.000000,15773.1,6324.3,8118.1,2166.1,3150.6,11489.2,1501.5,1711.4,33064.5,12013.7
309,2020-01-14 02:00:00.000000,15360.1,6135.2,7893.5,2105.4,3046.1,11032.0,1461.2,1637.2,31719.4,11699.4
310,2020-01-14 03:00:00.000000,14696.3,5840.8,7540.8,2011.4,2900.9,10385.6,1405.2,1523.3,29834.4,11237.9
311,2020-01-14 04:00:00.000000,14110.0,5526.7,7191.3,1915.4,2765.5,9881.1,1318.1,1435.7,28101.8,10669.8
312,2020-01-14 05:00:00.000000,13577.5,5367.6,7009.4,1850.9,2636.7,9515.4,1269.5,1299.2,26881.2,10060.9
313,2020-01-14 06:00:00.000000,13273.3,5301.4,6874.0,1808.1,2554.6,9287.0,1234.3,1254.4,26161.3,9696.0
314,2020-01-14 07:00:00.000000,13011.6,5286.7,6787.1,1772.5,2537.8,9165.1,1220.4,1222.3,25861.6,9496.4
315,2020-01-14 08:00:00.000000,13031.8,5317.1,6837.4,1773.0,2531.3,9156.2,1217.3,1204.2,25954.7,9375.6
316,2020-01-14 09:00:00.000000,13294.3,5444.7,6980.3,1808.4,2581.8,9463.4,1251.5,1283.1,26690.8,9341.6
317,2020-01-14 10:00:00.000000,14065.1,5751.8,7372.8,1921.3,2761.2,10123.6,1321.2,1387.8,28728.1,9589.7
318,2020-01-14 11:00:00.000000,15166.1,6175.0,7971.4,2104.6,2995.0,11200.4,1438.2,1484.9,31912.3,10269.1
319,2020-01-14 12:00:00.000000,15847.1,6452.3,8465.4,2225.9,3127.2,11781.0,1527.8,1508.3,33656.9,11246.1
320,2020-01-14 13:00:00.000000,15747.4,6350.6,8480.6,2221.8,3120.1,11666.4,1547.6,1477.0,33559.0,11810.4
321,2020-01-14 14:00:00.000000,15649.1,6324.8,8429.2,2185.1,3100.2,11597.9,1552.4,1471.5,33473.6,11844.2
322,2020-01-14 15:00:00.000000,15573.2,6286.7,8282.2,2178.8,3088.5,11552.5,1569.2,1447.8,33349.4,11925.0
323,2020-01-14 16:00:00.000000,15338.1,6207.6,8276.5,2166.6,3046.8,11433.9,1555.1,1447.4,33155.8,11951.4
324,2020-01-14 17:00:00.000000,15068.7,6138.5,8219.3,2163.2,3017.9,11208.6,1551.5,1394.0,32974.4,11917.4
325,2020-01-14 18:00:00.000000,15005.1,6063.9,8137.0,2155.2,2975.1,11170.2,1529.5,1355.4,32872.9,11782.7
326,2020-01-14 19:00:00.000000,14688.9,6061.2,8029.8,2121.7,2897.4,11089.0,1501.1,1309.0,32711.5,11656.8
327,2020-01-14 20:00:00.000000,14516.2,6078.4,7950.1,2080.5,2859.7,11017.9,1477.7,1285.1,32840.4,11485.7
328,2020-01-14 21:00:00.000000,14533.3,6108.9,7999.9,2078.5,2892.0,11250.9,1480.2,1264.9,33648.9,11403.2
329,2020-01-14 22:00:00.000000,14962.0,6272.3,8262.1,2134.7,3009.4,11892.0,1535.8,1397.6,34917.9,11711.5
330,2020-01-14 23:00:00.000000,15494.4,6356.4,8396.5,2202.7,3162.5,11997.2,1550.0,1560.8,34744.3,12225.4
331,2020-01-15 00:00:00.000000,15408.1,6392.2,8339.7,2180.8,3176.2,11787.6,1539.7,1593.7,34058.1,12088.1
332,2020-01-15 01:00:00.000000,15209.9,6332.7,8207.4,2147.2,3157.6,11416.6,1504.7,1585.2,32973.8,11910.3
333,2020-01-15 02:00:00.000000,14943.0,6089.4,7939.6,2072.5,3080.7,10891.2,1451.4,1540.1,31392.9,11684.8
334,2020-01-15 03:00:00.000000,14439.6,5835.0,7580.0,1967.4,2943.6,10142.2,1368.1,1483.8,29218.5,11255.0
335,2020-01-15 04:00:00.000000,13809.4,5531.1,7271.0,1883.4,2803.0,9497.0,1292.3,1416.6,27299.4,10653.8
336,2020-01-15 05:00:00.000000,13373.4,5339.4,7066.9,1819.7,2713.7,9087.8,1245.9,1350.3,25965.2,10121.4
337,2020-01-15 06:00:00.000000,13251.8,5241.4,6904.1,1782.8,2675.0,8980.0,1199.6,1374.7,25198.4,9790.1
338,2020-01-15 07:00:00.000000,13153.7,5198.9,6828.9,1765.5,2658.3,8928.4,1194.4,1313.9,24894.7,9600.6
339,2020-01-15 08:00:00.000000,13143.7,5243.9,6894.8,1781.6,2685.4,9013.2,1197.9,1317.2,24960.7,9522.1
340,2020-01-15 09:00:00.000000,13388.6,5400.4,7005.3,1834.2,2762.8,9363.0,1237.5,1315.9,25674.1,9550.5
341,2020-01-15 10:00:00.000000,14141.0,5666.4,7294.6,1941.9,2934.1,10153.4,1299.3,1438.2,27720.8,9783.0
342,2020-01-15 11:00:00.000000,15201.8,6151.3,7896.2,2133.2,3199.6,11293.4,1419.6,1583.0,31034.8,10396.3
343,2020-01-15 12:00:00.000000,15978.7,6439.3,8367.2,2258.6,3344.0,11846.4,1514.7,1603.7,32735.4,11370.1
344,2020-01-15 13:00:00.000000,15823.9,6333.0,8426.5,2288.4,3310.0,11782.8,1529.0,1550.9,32330.4,11947.5
345,2020-01-15 14:00:00.000000,15693.6,6189.9,8338.4,2287.3,3293.4,11507.5,1517.1,1509.7,31130.1,12054.1
346,2020-01-15 15:00:00.000000,15499.1,6006.5,8281.8,2273.2,3277.1,11244.0,1515.1,1463.5,29905.7,12094.2
347,2020-01-15 16:00:00.000000,15190.7,5847.5,8075.0,2245.3,3199.8,10990.5,1503.6,1432.0,29390.4,12180.0
348,2020-01-15 17:00:00.000000,15102.8,5661.2,7931.1,2219.6,3169.2,10647.9,1479.4,1343.0,28770.6,12145.9
349,2020-01-15 18:00:00.000000,14861.2,5552.6,7899.1,2182.5,3135.1,10512.7,1459.9,1323.4,28611.3,12056.6
350,2020-01-15 19:00:00.000000,14528.0,5474.1,7858.4,2147.1,3098.0,10354.1,1434.4,1279.7,28638.1,11967.9
351,2020-01-15 20:00:00.000000,14512.9,5415.6,7799.3,2096.7,3069.1,10353.5,1422.6,1247.7,29104.7,11879.6
352,2020-01-15 21:00:00.000000,14602.1,5569.8,7878.6,2099.7,3074.7,10751.2,1466.8,1287.0,30379.2,11876.3
353,2020-01-15 22:00:00.000000,15045.4,5849.3,8167.1,2150.1,3159.9,11552.3,1525.3,1352.7,32722.4,12163.1
354,2020-01-15 23:00:00.000000,15234.4,5953.5,8195.9,2168.7,3222.9,11881.9,1523.0,1434.2,33297.5,12443.4
355,2020-01-16 00:00:00.000000,15141.5,6029.9,8134.9,2132.0,3163.9,11678.1,1501.4,1426.4,33016.1,12205.3
356,2020-01-16 01:00:00.000000,14945.7,6022.8,7949.8,2085.5,3052.4,11424.1,1469.6,1428.6,32335.6,12032.1
357,2020-01-16 02:00:00.000000,14548.9,5811.7,7667.4,2015.6,2940.7,10945.5,1410.0,1398.4,30960.4,11779.7
358,2020-01-16 03:00:00.000000,13859.1,5554.7,7297.0,1917.4,2770.6,10241.4,1321.8,1314.5,28893.0,11370.3
359,2020-01-16 04:00:00.000000,13167.1,5265.3,7001.3,1823.3,2616.9,9647.2,1257.3,1236.2,27007.2,10822.4
360,2020-01-16 05:00:00.000000,12853.6,5041.9,6839.2,1763.0,2512.2,9271.6,1201.2,1195.8,25627.6,10308.9
361,2020-01-16 06:00:00.000000,12548.2,5005.3,6739.2,1728.7,2455.6,9018.9,1157.9,1191.3,24813.4,9979.9
362,2020-01-16 07:00:00.000000,12488.4,4994.1,6715.2,1713.7,2443.2,8928.3,1154.4,1178.7,24456.7,9789.9
363,2020-01-16 08:00:00.000000,12550.5,5064.6,6800.8,1722.1,2454.1,8884.4,1164.0,1222.9,24404.5,9707.6
364,2020-01-16 09:00:00.000000,12785.6,5169.9,6960.7,1766.7,2531.7,9110.5,1190.6,1260.9,25030.5,9764.6
365,2020-01-16 10:00:00.000000,13593.3,5434.7,7165.0,1888.9,2727.6,9835.6,1272.7,1335.8,26944.8,10075.9
366,2020-01-16 11:00:00.000000,14899.9,5977.8,7771.0,2095.3,3027.3,10811.3,1400.2,1559.3,30146.2,10800.1
367,2020-01-16 12:00:00.000000,15831.6,6341.6,8285.1,2232.2,3230.4,11265.2,1508.8,1643.7,31837.0,11879.8
368,2020-01-16 13:00:00.000000,15955.8,6305.8,8393.4,2259.1,3263.3,11035.1,1533.3,1590.7,31649.0,12506.6
369,2020-01-16 14:00:00.000000,16100.2,6294.7,8424.0,2275.5,3277.6,10633.0,1560.7,1597.9,31021.7,12533.5
370,2020-01-16 15:00:00.000000,16031.2,6322.4,8547.8,2293.6,3250.0,10330.4,1567.9,1536.3,30656.1,12501.8
371,2020-01-16 16:00:00.000000,15841.2,6265.3,8573.4,2266.9,3205.8,10091.0,1577.9,1453.7,30262.1,12440.1
372,2020-01-16 17:00:00.000000,15694.9,6301.5,8598.4,2229.5,3131.0,9961.2,1580.6,1434.1,30001.7,12351.4
373,2020-01-16 18:00:00.000000,15537.0,6260.6,8651.2,2189.0,3097.5,9952.7,1577.3,1383.4,30172.9,12224.6
374,2020-01-16 19:00:00.000000,15373.3,6258.6,8571.4,2138.5,3054.0,9959.6,1584.9,1364.4,30491.5,12152.8
375,2020-01-16 20:00:00.000000,15261.7,6376.0,8523.3,2105.9,3027.2,10061.1,1598.7,1366.4,31280.7,12024.4
376,2020-01-16 21:00:00.000000,15449.6,6598.4,8591.2,2142.3,3062.8,10639.0,1622.5,1445.0,32853.6,12019.0
377,2020-01-16 22:00:00.000000,16382.4,6981.4,8864.1,2232.9,3243.2,11617.4,1688.5,1603.2,35307.1,12432.9
378,2020-01-16 23:00:00.000000,17008.0,7194.1,8979.9,2330.9,3429.2,12113.5,1710.3,1779.9,35936.3,13055.6
379,2020-01-17 00:00:00.000000,17176.2,7223.6,8914.4,2335.7,3455.6,12206.5,1689.7,1842.6,35710.1,12949.3
380,2020-01-17 01:00:00.000000,17169.4,7183.8,8746.6,2327.7,3456.6,12254.5,1662.1,1865.4,35151.8,12790.8
381,2020-01-17 02:00:00.000000,16800.1,7020.2,8560.8,2275.0,3383.2,12079.8,1598.3,1864.1,33995.0,12560.3
382,2020-01-17 03:00:00.000000,16218.7,6748.5,8181.4,2183.9,3237.8,11664.0,1509.9,1816.5,32208.5,12122.3
383,2020-01-17 04:00:00.000000,15608.2,6528.8,7816.8,2096.3,3094.6,11311.8,1444.1,1775.4,30644.7,11532.4
384,2020-01-17 05:00:00.000000,15240.3,6302.7,7615.6,2038.7,3016.0,11109.4,1412.7,1768.5,29529.6,10986.7
385,2020-01-17 06:00:00.000000,15044.8,6240.6,7474.3,2000.3,2979.2,11082.9,1375.0,1727.9,29029.2,10640.7
386,2020-01-17 07:00:00.000000,15074.5,6274.0,7399.9,1983.1,2965.7,11224.6,1362.4,1759.4,28834.1,10442.3
387,2020-01-17 08:00:00.000000,15132.2,6316.3,7427.3,1997.1,2979.3,11483.6,1360.2,1800.4,29132.5,10332.2
388,2020-01-17 09:00:00.000000,15493.5,6474.1,7569.7,2040.6,3054.7,12008.8,1401.5,1865.0,30165.3,10328.1
389,2020-01-17 10:00:00.000000,16272.6,6803.1,7821.1,2147.8,3229.7,13037.7,1477.9,1973.6,32899.4,10566.3
390,2020-01-17 11:00:00.000000,17681.7,7293.9,8361.8,2317.3,3467.7,14285.8,1576.4,2145.8,36348.4,11211.3
391,2020-01-17 12:00:00.000000,18331.0,7488.9,8756.6,2432.6,3627.2,14874.1,1674.6,2191.2,38224.4,12140.3
392,2020-01-17 13:00:00.000000,18223.2,7472.0,8830.8,2439.8,3605.7,14563.8,1694.0,2175.1,37749.2,12695.0
393,2020-01-17 14:00:00.000000,18041.4,7240.7,8847.9,2425.6,3583.0,13992.3,1691.0,2141.1,36527.1,12811.4
394,2020-01-17 15:00:00.000000,17767.8,7303.4,8939.5,2410.4,3566.6,13471.8,1697.5,2082.9,35412.4,12850.8
395,2020-01-17 16:00:00.000000,17346.3,6783.2,8855.9,2383.6,3473.0,12967.8,1659.4,1983.6,34557.0,12752.8
396,2020-01-17 17:00:00.000000,16967.0,6621.2,8718.6,2333.9,3393.6,12628.5,1653.9,1822.7,33830.2,12712.6
397,2020-01-17 18:00:00.000000,16578.3,6498.3,8600.8,2303.4,3353.5,12251.5,1625.3,1797.4,33470.4,12690.6
398,2020-01-17 19:00:00.000000,16371.6,6372.2,8430.2,2268.0,3327.5,12058.9,1595.2,1810.3,33363.4,12730.3
399,2020-01-17 20:00:00.000000,16151.8,6399.7,8379.9,2247.0,3320.9,12182.1,1590.1,1792.5,34029.2,12659.9
400,2020-01-17 21:00:00.000000,16292.6,6544.5,8434.5,2266.9,3363.5,12829.8,1614.4,1857.0,35643.6,12649.5
401,2020-01-17 22:00:00.000000,16844.8,6892.9,8719.2,2311.3,3420.7,13957.1,1663.5,1922.9,38139.3,12930.6
402,2020-01-17 23:00:00.000000,17264.4,7010.3,8760.4,2323.1,3444.6,14400.5,1676.3,1957.0,38580.0,13134.8
403,2020-01-18 00:00:00.000000,17001.7,7042.5,8630.7,2277.5,3378.3,14396.7,1645.2,1938.1,38208.5,12979.9
404,2020-01-18 01:00:00.000000,16755.9,6963.4,8415.4,2234.9,3309.4,14301.4,1618.3,1902.5,37638.7,12727.0
405,2020-01-18 02:00:00.000000,16346.8,6910.0,8216.7,2166.4,3214.2,14050.3,1570.6,1846.6,36660.7,12446.9
406,2020-01-18 03:00:00.000000,15844.6,6678.9,7951.1,2067.6,3074.6,13604.6,1514.8,1800.1,35159.4,12052.8
407,2020-01-18 04:00:00.000000,15190.1,6336.5,7593.5,1964.2,2931.6,13123.9,1458.5,1713.4,33647.1,11347.8
408,2020-01-18 05:00:00.000000,14614.8,6156.6,7370.2,1889.5,2803.2,12756.7,1393.4,1631.4,32389.0,10817.4
409,2020-01-18 06:00:00.000000,14316.5,6091.3,7253.4,1834.1,2717.5,12504.5,1353.3,1558.3,31716.2,10381.0
